Date,Buying,Selling
2025-02-04 12:00:00,33.43,34.77
2025-02-05 12:00:00,33.37,34.71
2025-02-06 12:00:00,33.29,34.63
2025-02-07 12:00:00,33.03,34.37
2025-02-08 12:00:00,32.99,34.33
2025-02-10 12:00:00,33.04,34.38
2025-02-11 12:00:00,33.23,34.57
2025-02-12 12:00:00,33.33,34.67
2025-02-13 12:00:00,33.51,34.85
2025-02-14 12:00:00,33.57,34.91
2025-02-17 12:00:00,33.48,34.82
2025-02-18 12:00:00,33.42,34.76
2025-02-19 12:00:00,33.34,34.68
2025-02-20 12:00:00,33.63,34.97
2025-02-21 12:00:00,33.5,34.84
2025-02-24 12:00:00,33.43,34.77
2025-02-25 12:00:00,33.69,35.03
2025-02-26 12:00:00,33.59,34.93
2025-02-27 12:00:00,33.38,34.72
2025-03-03 12:00:00,33.71,35.05
2025-03-04 12:00:00,34.18,35.52
2025-03-05 12:00:00,34.61,35.95
2025-03-06 12:00:00,34.65,35.99
2025-03-07 12:00:00,34.86,36.2
2025-03-10 12:00:00,34.88,36.22
2025-03-11 12:00:00,35.08,36.42
2025-03-12 12:00:00,35.08,36.42
2025-03-13 12:00:00,34.97,36.31
2025-03-14 12:00:00,35.05,36.39
2025-03-17 12:00:00,35.25,36.59
2025-03-18 12:00:00,35.31,36.65
2025-03-19 12:00:00,35.25,36.59
2025-03-20 12:00:00,35.03,36.37
2025-03-21 12:00:00,34.94,36.28
2025-03-24 12:00:00,34.87,36.21
2025-03-25 12:00:00,34.89,36.23
2025-03-26 12:00:00,34.74,36.08
2025-03-27 12:00:00,34.94,36.28
2025-03-28 12:00:00,35.02,36.36
2025-03-31 12:00:00,35.11,36.45
2025-04-01 12:00:00,35.04,36.38
2025-04-02 12:00:00,35.58,36.92
2025-04-07 12:00:00,35.28,36.62
2025-04-08 12:00:00,35.43,36.77
2025-04-09 12:00:00,35.35,36.69
2025-04-10 12:00:00,36.15,37.49
2025-04-11 12:00:00,36.25,37.59
2025-04-14 12:00:00,36.01,37.35
2025-04-15 12:00:00,35.91,37.25
2025-04-16 12:00:00,36.25,37.59
2025-04-17 12:00:00,36.17,37.51
2025-04-18 12:00:00,36.55,37.89
2025-04-21 12:00:00,36.55,37.89
2025-04-22 12:00:00,36.05,37.39
2025-04-23 12:00:00,36.0,37.34
2025-04-24 12:00:00,36.19,37.53
2025-04-25 12:00:00,36.1,37.44
2025-04-28 12:00:00,36.23,37.57
